"comic_id","Title","Writer","Artist","Studio/Publisher","Release Year","Format","Theme (Color Style)","Genre","Country of Origin","Page Count","Rating (out of 10)","Status","Language","Age Rating","Awards","Volume Count"
"CMC-05315","Silver Tale","Jin Okamoto","Ichigo Kurosaki style","Square Enix (Viz Media)","2015","Digital Manga","Black & White","Shoujo / Romance","Japan","1655","7.4","Hiatus","Japanese","Young Adult","None","29"
"CMC-05316","Undying Force","Masashi Kishimoto","Masashi Kishimoto","Leed-sha","2016","Manga Volume","Black & White","Horror / Supernatural","Japan","2680","8.3","Hiatus","Japanese","Teen+","Angouleme Award Winner","9"
"CMC-05317","Sky King","Ami Ueda","Ami Ueda","Shogakukan (Viz Media)","2015","Tankobon","Black & White","Romance / Comedy","Japan","5295","8.3","Ongoing","Japanese","All Ages","None","38"
"CMC-05318","Jade of Light","Aya Shimizu","Sasuke Uchiha style","Leed-sha","2006","Single Issue / Tankobon","Black & White","Action / Fantasy","Japan","3556","8.0","Completed","Japanese","All Ages","Hugo Award Winner","3"
"CMC-05319","Code Yellow","Benoît Sokal","Benoît Sokal","Editions Glénat","2021","Hardcover Album","Full Color","Autobiography / Drama","Italy","97","7.9","Ongoing","Spanish","Young Adult","None","6"
"CMC-05320","Eclipse Chronicles (Manhua)","Sun Yee","Jiro Saito","Kuaikan Comics","2018","Manhua Volume","Black & White","Action / Xianxia","China","1157","8.1","Ongoing","Chinese","Mature","None","30"
"CMC-05321","Wild Trial","Jin Okamoto","Taka Nishimura","Akita Shoten","2024","Manga Volume","Full Color (Special Edition)","Sports / Action","Japan","5501","8.2","Completed","Japanese","Teen+","None","17"
"CMC-05322","Silk: Dark","J. Michael Straczynski","Peter David","Marvel Comics","2019","Trade Paperback","Full Color","Superhero / Psychological","USA","1233","8.0","Completed","English","Mature 17+","Manga Taisho Award Winner","6"
"CMC-05323","Huntress: Dark City","Peter J. Tomasi","Garth Ennis","DC Comics","2006","Single Issue","Full Color","Superhero / Action","USA","1124","8.9","Completed","English","Mature","None","7"
"CMC-05324","King Return","Cho Ye-rang","Lim Bo","Kakao / Yen Press","2021","Digital Webtoon","Full Color (Digital)","Martial Arts / Fantasy","South Korea","4874","9.0","Completed","Korean","Mature","Kodansha Manga Award Winner","15"
"CMC-05325","Mountain Claw","Taro Nakamura","Zenko Fujiwara","Akita Shoten","2014","Tankobon","Black & White","Sports / Action","Japan","5005","8.3","Ongoing","Japanese","Mature","None","44"
"CMC-05326","After Flux","Joe Hill","Kieron Gillen","Source Point Press","2004","Webcomic","Full Color","Fantasy / Action","Australia","2044","8.5","Ongoing","English","Teen+","None","9"
"CMC-05327","Luminous Nexus (Manhua)","Tang Jia San Shao","Ichigo Kurosaki style","Tencent Comics","2012","Manhua Volume","Full Color","Cultivation / Fantasy","China","3850","7.9","Completed","Chinese","Young Adult","Eisner Award Nominee","8"
"CMC-05328","Doctor Strange: Superior","Nick Spencer","Vita Ayala","Marvel Comics","2024","Single Issue","Full Color","Superhero / Horror","USA","462","8.9","Ongoing","English","Mature","None","13"
"CMC-05329","Scarlet Shield (Manhua)","Ji He Xing Chen","Ji He Xing Chen","Manmanbuy","2025","Webtoon (Chinese)","Full Color","Isekai / Fantasy","China","4620","8.9","Completed","Chinese","Mature","National Book Award Finalist","6"
"CMC-05330","Catwoman: White Knight","Kelly Thompson (DC)","Jeremy Adams","DC (Black Label)","2011","Trade Paperback","Full Color","Crime / Noir","USA","1237","7.5","Ongoing","English","Mature","None","1"
"CMC-05331","Ashen Note","Jin Okamoto","Jin Okamoto","Kodansha (Crunchyroll)","2021","Tankobon","Black & White","Romance / Comedy","Japan","1847","8.3","Completed","Japanese","Young Adult","None","33"
"CMC-05332","Blood Infinity","Saki Ota","Yuki Tanaka","Ichijinsha","2026","Manga Volume","Black & White","Sports / Action","Japan","945","8.2","Ongoing","Japanese","Mature","Japan Media Arts Award Winner","29"
"CMC-05333","Blood Shield (Manhua)","Jiu Lu Fei Xiang","Jiu Lu Fei Xiang","Manmanbuy","2020","Manhua Volume","Full Color (Digital)","Isekai / Fantasy","China","3207","8.0","Cancelled","Chinese","Mature","Harvey Award Winner","17"
"CMC-05334","Crimson Note","Zenko Fujiwara","Zenko Fujiwara","Kodansha (Kodansha USA)","2006","Tankobon","Black & White","Cooking / Slice of Life","Japan","3044","8.1","Ongoing","Japanese","Young Adult","Eisner Award Winner","37"
"CMC-05335","For Bronze Chemin","Alejandro Jodorowsky","Emmanuel Guibert","Norma Editorial (Spain)","2002","Graphic Novel","Full Color","Adventure / Historical","Switzerland","277","8.1","Ongoing","German","Mature 17+","Eisner Award Winner","8"
"CMC-05336","Swamp Thing: Lonely Place of Dying","Garth Ennis","Bob Haney","DC Comics","2022","Digital Single Issue","Full Color","Superhero / Action","USA","721","8.4","Ongoing","English","Teen+","Harvey Award Winner","13"
"CMC-05337","The Flux Only Metal","Riad Sattouf","Bastien Vivès","Ankama / Oni Press","2007","Trade Paperback","Full Color","Western / Action","Belgium","81","8.1","Completed","French","Mature","Harvey Award Nominee","4"
"CMC-05338","Nadir Path","Kentaro Yabuki","Ken Goto","Hakusensha (Dark Horse)","2016","Manga Volume","Black & White","Psychological / Thriller","Japan","2873","9.3","Completed","Japanese","Young Adult","National Book Award Finalist","23"
"CMC-05339","Yellow Road","Neil Gaiman","Neil Gaiman","Tokyopop","2006","Digital Single Issue","Watercolor","Fantasy / Action","UK","1361","7.3","Ongoing","English","Young Adult","Harvey Award Nominee","5"
"CMC-05340","Dead Smoke","Ryan North","Kieron Gillen","Kodansha Comics","2016","Graphic Novel","Watercolor","Sci-Fi / Drama","Australia","827","8.5","Completed","English","Teen+","Harvey Award Winner","6"
"CMC-05341","Aquaman: Inc.","Dennis O'Neil","Bob Haney","DC (Black Label)","2019","Omnibus","Full Color","Superhero / Psychological","USA","553","6.7","Ongoing","English","Teen+","None","8"
"CMC-05342","Lost Partner","Yuna Yamaguchi","Yuna Yamaguchi","Shueisha (Manga Plus)","2011","Digital Manga","Black & White","Horror / Supernatural","Japan","1531","8.7","Ongoing","Japanese","Teen+","Eisner Award Nominee","8"
"CMC-05343","Crow Villain","Yuna Yamaguchi","Akira Toriyama","Shogakukan (Viz Media)","2015","Tankobon","Black & White","Mecha / Sci-Fi","Japan","5107","8.1","Ongoing","Japanese","Teen+","None","16"
"CMC-05344","Air Road","G. Willow Wilson","Scott Snyder","Bad Idea","2002","Single Issue","Watercolor","Sci-Fi / Drama","USA","423","8.1","Ongoing","English","Teen+","None","8"
"CMC-05345","Ocean of Zero","Kai Yoshida","Kai Yoshida","Kadokawa (Yen Press)","2016","Manga Volume","Grayscale","Horror / Supernatural","Japan","3148","8.1","Completed","Japanese","Mature","None","28"
"CMC-05346","Frozen Gate","Akira Toriyama","Akira Toriyama","Hakusensha (Dark Horse)","2026","Single Issue / Tankobon","Black & White","Sci-Fi / Adventure","Japan","4759","7.7","Ongoing","Japanese","Young Adult","None","28"
"CMC-05347","Raging Diary (Manhua)","Liu Zhong Yuan","Liu Zhong Yuan","Kuaikan Comics","2025","Manhua Volume","Full Color","Isekai / Fantasy","China","1526","7.4","Ongoing","Chinese","Teen+","Harvey Award Winner","9"
"CMC-05348","Blood Awakening","Naruto Uzumaki style","Naruto Uzumaki style","Square Enix (Viz Media)","2023","Tankobon","Black & White","Sci-Fi / Adventure","Japan","3240","7.9","Ongoing","Japanese","Mature","None","39"
"CMC-05349","Void Paladin Weakest Return","Oh Seo","Oh Seo","Lezhin Comics","2026","Webtoon","Full Color (Digital)","Fantasy / Action","South Korea / Japan","2695","8.0","Ongoing","Korean","Teen+","None","18"
"CMC-05350","Thunderbolts: Ultimate","Jeff Parker","Al Ewing","Marvel Comics","2023","Omnibus","Full Color / Limited Palette","Superhero / Thriller","USA","632","8.0","Completed","English","Mature","None","11"
"CMC-05351","Annihilation Secret Avengers","Vita Ayala","Mark Millar","Marvel Comics","2019","Graphic Novel","Full Color","Superhero / Political","USA","423","8.4","Ongoing","English","Teen+","None","5"
"CMC-05352","Vortex Destiny","Ken Goto","Ichigo Kurosaki style","Square Enix (Viz Media)","2018","Digital Manga","Black & White","Music / Drama","Japan","448","8.4","Completed","Japanese","Teen+","None","27"
"CMC-05353","Steel Villain","Taro Nakamura","Mei Ito","Shogakukan (Viz Media)","2026","Digital Manga","Black & White","Romance / Comedy","Japan","4981","8.1","Completed","Japanese","Teen+","None","35"
"CMC-05354","Bone Void","Antoine Ozanam","Antoine Ozanam","Sergio Bonelli Editore (Italy)","2016","Hardcover Album","Full Color","Spy / Thriller","Switzerland","270","8.6","Completed","English","Mature","None","1"
"CMC-05355","Awakened System","Akira Toriyama","Zenko Fujiwara","Shueisha (Manga Plus)","2002","Tankobon","Black & White","Isekai / Fantasy","Japan","4504","7.3","Ongoing","Japanese","Mature 17+","Eisner Award Winner","17"
"CMC-05356","Dawn Blade","Gintoki Sakata","Tite Kubo","Shogakukan (Viz Media)","2003","Digital Manga","Full Color (Special Edition)","Action / Fantasy","Japan","5396","8.1","Completed","Japanese","Young Adult","Harvey Award Winner","19"
"CMC-05357","Ghost-Spider: Sensational","J. Michael Straczynski","Mark Waid","Marvel Comics","2016","Graphic Novel","Full Color","Superhero / Thriller","USA","1209","7.9","Completed","English","Mature","None","11"
"CMC-05358","Code Road","Tom Taylor","Guy Delisle","Titan Comics","2024","Single Issue","Watercolor","Western / Action","USA","224","7.1","Completed","English","Mature","Harvey Award Nominee","10"
"CMC-05359","Immortal Tale","Goku style","Akane Nakagawa","Shogakukan (Viz Media)","2017","Digital Manga","Black & White","Dark Fantasy / Action","Japan","3000","7.8","Completed","Japanese","Teen+","None","45"
"CMC-05360","Ice Ascending (Manhua)","Tang Jia San Shao","Eiichiro Oda","Weibo Comics","2023","Manhua Volume","Full Color (Digital)","Romance / Historical","China","3780","8.1","Completed","Chinese","Young Adult","None","17"
"CMC-05361","Cyclops: Rebirth","Paul Jenkins","Paul Jenkins","Marvel Comics","2017","Single Issue","Full Color / Limited Palette","Superhero / Sci-Fi","USA","748","7.7","Ongoing","English","Teen+","Japan Media Arts Award Winner","4"
"CMC-05362","Blue of Red","Greg Rucka","Frank Miller","Magnetic Press","2021","Trade Paperback","Full Color / Limited Palette","Comedy / Action","Australia","1064","9.3","Ongoing","English","All Ages","None","6"
"CMC-05363","Thunderbolts: Spectacular","Jeff Parker","Jason Aaron","Marvel Comics","2020","Graphic Novel","Full Color","Superhero / Psychological","USA","109","7.7","Completed","English","Mature","Eagle Award Winner","14"
"CMC-05364","Silver Demon (Manhua)","Priest","Priest","Kuaikan Comics","2026","Digital Manhua","Full Color (Digital)","Isekai / Fantasy","China","5050","7.7","Completed","Chinese","Young Adult","None","16"
"CMC-05365","Day Note","Naruto Uzumaki style","Ken Nakashima","Square Enix (Viz Media)","2025","Single Issue / Tankobon","Black & White","Music / Drama","Japan","2027","7.5","Ongoing","Japanese","Mature","None","34"
"CMC-05366","Ms. Marvel: Rise of","Sean McKeever","Vita Ayala","Marvel Comics","2018","Trade Paperback","Full Color / Limited Palette","Superhero / Horror","USA","971","7.4","Ongoing","English","Young Adult","None","11"
"CMC-05367","Fading Player","Riku Mori","Zenko Fujiwara","Kadokawa (Yen Press)","2019","Tankobon","Grayscale","Psychological / Thriller","Japan","2698","7.0","Completed","Japanese","Young Adult","None","3"
"CMC-05368","Last Pulse","Mark Millar","Kat Leyh","Antarctic Press","2017","Omnibus","Full Color","Slice of Life / Drama","Australia","356","8.6","Ongoing","English","Mature 17+","None","4"
"CMC-05369","Reborn Saga (Manhua)","Priest","Priest","Bilibili Comics","2022","Digital Manhua","Full Color (Digital)","Sci-Fi / Action","China","2392","7.2","Hiatus","Chinese","Mature","None","16"
"CMC-05370","The Water Metal","Raina Telgemeier","Raina Telgemeier","Dark Horse Comics","2019","Trade Paperback","Full Color / Limited Palette","Literary / Drama","UK","2212","7.7","Ongoing","English","Mature","None","10"
"CMC-05371","Heaven Archive","Ken Akamatsu","Ichigo Kurosaki style","Shogakukan (Viz Media)","2026","Tankobon","Grayscale","Isekai / Fantasy","Japan","1277","8.4","Completed","Japanese","Teen+","None","29"
"CMC-05372","New of Blood","Mark Millar","Mark Millar","Top Shelf Productions","2017","Graphic Novel","Full Color","Supernatural / Horror","Australia","1757","7.3","Completed","English","Teen+","Japan Media Arts Award Winner","12"
"CMC-05373","After Purple","Adrian Tomine","Adrian Tomine","Kodansha Comics","2002","Graphic Novel","Full Color","Crime / Noir","New Zealand","1820","8.1","Ongoing","English","Teen+","None","10"
"CMC-05374","Dusk Player","Riku Mori","Sara Ogawa","Futabasha","2022","Tankobon","Black & White","Comedy / Slice of Life","Japan","4026","7.9","Completed","Japanese","Teen+","None","28"
"CMC-05375","Crimson Descent","Yuna Yamaguchi","Mitsuru Adachi","Akita Shoten","2000","Manga Volume","Black & White","Psychological / Thriller","Japan","3654","8.2","Ongoing","Japanese","Teen+","None","43"
"CMC-05376","Lobo: Lonely Place of Dying","G. Willow Wilson (DC)","Joshua Williamson","DC Comics","2010","Digital Single Issue","Full Color","Horror / Fantasy","USA","1762","7.5","Ongoing","English","Mature","None","1"
"CMC-05377","After Fire","Jock","Jock","Tokyopop","2017","Hardcover","Grayscale","Post-Apocalyptic / Action","USA","1014","8.2","Completed","English","Teen+","None","12"
"CMC-05378","Necromancer Tower","Kwon Min-ji","Choi Min","Lezhin Comics","2016","Digital Webtoon","Full Color (Digital)","System / Fantasy","South Korea","4647","8.4","Completed","Korean","Mature 17+","Manga Taisho Award Winner","20"
"CMC-05379","Dawn Rival","Souta Kawamoto","Souta Kawamoto","Houbunsha","2015","Tankobon","Full Color (Special Edition)","Dark Fantasy / Action","Japan","3776","8.0","Ongoing","Japanese","Young Adult","None","26"
"CMC-05380","Dragon King (Manhua)","Mao Ni","Mao Ni","Weibo Comics","2001","Manhua Volume","Full Color (Digital)","Sci-Fi / Action","China","4048","9.1","Ongoing","Chinese","All Ages","None","23"
"CMC-05381","Archer Evolution","Kwon Ji","Kwon Ji","Kakao Webtoon","2011","Digital Webtoon","Full Color / Limited Palette","Hunter / Action","South Korea / USA","2306","7.9","Ongoing","Korean","Mature","None","6"
"CMC-05382","Fallen Blade","Minato Kirishima","Kai Yoshida","Square Enix (Yen Press)","2022","Single Issue / Tankobon","Black & White","Sci-Fi / Adventure","Japan","3469","8.4","Completed","Japanese","All Ages","None","19"
"CMC-05383","After Only","Brian Azzarello","Faith Erin Hicks","Bad Idea","2001","Webcomic","Full Color","Supernatural / Horror","UK","243","7.9","Ongoing","English","Mature","National Book Award Finalist","12"
"CMC-05384","All-Star Superman","Grant Morrison","Frank Quitely","DC Comics","2005","Single Issue","Full Color","Superhero / Drama","USA","312","9.6","Completed","English","All Ages","Eisner Award Winner","2"
"CMC-05385","Iron Man: Fall of","Greg Pak","Greg Pak","Marvel Comics","2012","Graphic Novel","Full Color","Superhero / Mythology","USA","1028","7.7","Completed","English","Mature","Kodansha Manga Award Winner","12"
"CMC-05386","Dead Broken","Hope Larson","Jason Aaron","Scout Comics","2008","OGN","Full Color","Spy / Action","USA","1669","8.9","Hiatus","English","Mature 17+","None","8"
"CMC-05387","Found and Red","Chris Ware","Chris Ware","Kodansha Comics","2003","Hardcover","Black & White","Slice of Life / Drama","USA","1388","7.0","Ongoing","English","Mature","None","8"
"CMC-05388","Violet Contract","Mio Hayashi","Shin Kato","Shogakukan (Viz Media)","2024","Single Issue / Tankobon","Full Color (Special Edition)","Slice of Life / Drama","Japan","1802","8.0","Completed","Japanese","Young Adult","Japan Media Arts Award Winner","23"
"CMC-05389","Knight Mage SSS-Ranked Revenge","Han Jo","Han Jo","Lezhin Comics","2017","Digital Webtoon","Full Color / Limited Palette","Sports / Action","South Korea","1741","8.2","Completed","Korean","Teen+","None","14"
"CMC-05390","Scarlet Witch: End of","Ed Brubaker","Ta-Nehisi Coates","Marvel Comics","2024","Single Issue","Full Color","Superhero / Crime","USA","225","7.8","Ongoing","English","Teen+","None","15"
"CMC-05391","Hawkeye: Rise of","Sean McKeever","Fraction","Marvel Comics","2009","Graphic Novel","Full Color","Superhero / Crime","USA","935","8.6","Ongoing","English","Mature","None","7"
"CMC-05392","Sensational Dark Avengers","Donny Cates","Saladin Ahmed","Marvel Comics","2020","Single Issue","Full Color","Superhero / Horror","USA","184","8.5","Ongoing","English","Mature","Angouleme Award Winner","3"
"CMC-05393","Eternal Superman","Jeremy Adams","Joshua Williamson","DC (Wildstorm)","2019","Digital Single Issue","Full Color / Limited Palette","Superhero / Thriller","USA","650","8.7","Completed","English","Teen+","Harvey Award Winner","1"
"CMC-05394","Silver of Eternity","Vegeta style","Ken Goto","Leed-sha","2009","Single Issue / Tankobon","Black & White","Comedy / Slice of Life","Japan","6746","8.0","Completed","Japanese","Teen+","None","35"
